run_root,problem,selected,sel_count,dummy_count,fi_real_only_success,fi_all_real_included,fi_final_score_threshold,fi_global_score_floor,fi_stability_rule_very_low_data,fi_stability_perm_min_rate_very_low_data,fi_stability_drop_min_rate_very_low_data,fi_stability_rule_normal,fi_gap_filter_enabled,fi_gap_threshold_very_low_data,fi_gap_global_floor,fi_gap_min_retain,fi_drop_veto_enabled,fi_drop_veto_threshold,fi_disagreement_penalty_scale,fi_disagreement_threshold,fi_null_enabled,fi_null_mode,fi_null_quantile,fi_null_alpha_low_data,fi_bootstrap_enabled,fi_bootstrap_min_freq,fi_bootstrap_rescue_global_floor,fi_perm_var_penalty_very_low_data_scale,perm_repeats,perm_min_pass_rate,fi_drop_min_pass_rate,fi_drop_epsilon,fi_drop_min_pass_rate_very_low_data,fi_drop_epsilon_very_low_data,cv_low_data_np_ratio
result\past\additional=True\run_goldstein_price_20260401_131456_246046_abf8,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131543_016574_500b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131624_120915_14fd,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131700_638418_2a4d,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131746_439276_2617,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131832_329123_ee86,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131909_382849_c720,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131956_032233_0ee7,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_132044_130593_7ed2,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_174418_211463_3a55,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_174508_641498_db99,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_174552_777429_6c12,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_174644_859993_4040,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_174728_741528_d7ad,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_174821_794480_2b7b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_174904_646290_576e,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_174950_931991_a2ad,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_175041_372639_580b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_175128_339894_cb18,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_175213_631354_ea34,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_175305_420922_3cd8,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_175404_450368_a45b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_175450_941620_a3fa,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_175545_653286_7c88,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_175629_783231_6728,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_175718_070159_4658,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_175815_047141_14ae,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_175858_307601_c621,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_175948_716348_c558,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_180031_122285_e858,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_180118_745621_c852,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_180200_584969_b665,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_180245_848206_0698,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_180324_726785_5c6d,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_180410_414301_1aa8,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_180455_968425_ac5d,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_180548_165622_a02f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_180639_134524_9eee,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_180733_345033_0bc3,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_180816_584401_8c6e,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_180911_747727_6ba2,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181002_200259_75e4,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181047_802295_50f8,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181131_573630_5f25,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181212_353453_196a,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181301_615393_b681,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181405_359676_2088,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181502_342657_131c,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181554_926285_a419,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181634_714436_0bed,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181718_023856_9632,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181807_209346_85ce,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181848_122177_99ef,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_181930_888364_474c,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_182014_584925_e4e9,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_182101_077729_0f51,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_182147_958897_269a,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_182233_266030_d465,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_182319_423971_2cb1,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260326_171031_560352_8b9b,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260326_171142_863131_43e5,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260326_171251_084906_ef45,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260326_171400_891146_6b55,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260326_171526_326831_a85e,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260326_171640_399285_73cb,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260326_171753_582176_5689,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260326_171941_117578_4f5c,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260326_172108_681437_0fd6,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260326_172219_558837_36ef,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_082227_917444_461e,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_082442_915524_f076,rosenbrock,"x2,x3,x4,x5",4,0,0,0,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_082637_557214_e487,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_082841_833703_7a09,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_083042_396171_496b,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_083214_677225_9a63,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_083344_299120_f80f,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_083543_793692_5cc8,rosenbrock,"x2,x3,x4,x5",4,0,0,0,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_083711_948075_626a,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_083930_608930_524d,rosenbrock,"x2,x3,x4,x5",4,0,0,0,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_132012_347999_b096,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_132153_155399_5c7b,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_132302_734210_ce3b,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_132346_108471_1976,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_132413_632121_fefa,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_132454_926664_ac0f,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_132522_029353_dddb,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_132632_133751_5b39,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_rosenbrock_20260327_132634_604215_1d4c,rosenbrock,"x1,x2,x3,x4,x5",5,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
